Exporting Your Strategy Backtest Results,open,high,low,close,Volume
8/24/2023,26427.73,26567.38,25850,26163.49,10002.33993
8/25/2023,26163.49,26294.53,25750,26049.39,10926.33774
8/26/2023,26049.4,26115.44,25971.44,26009.61,1862.15021
8/27/2023,26009.62,26171.87,25961.81,26091.16,2069.848311
8/28/2023,26091.16,26232.88,25850,26101.04,5460.420384
8/29/2023,26101.03,28184.89,25903.18,27717.98,21402.10103
8/30/2023,27717.15,27775,27015.75,27306.06,9793.956795
8/31/2023,27306.06,27576.99,25660.61,25932.45,14462.02738
9/1/2023,25931.51,26142.28,25307.37,25794.88,14995.7261
9/2/2023,25795.61,25982.48,25707.3,25867.83,3810.774291
9/3/2023,25867.82,26123,25792.29,25969.83,3434.519567
9/4/2023,25969.83,26093.07,25627,25816.13,4635.815466
9/5/2023,25816.14,25884.04,25551.36,25783.91,6051.148118
9/6/2023,25782.49,26025.78,25358,25747.63,9374.337922
9/7/2023,25747.63,26440.55,25595.8,26276.3,10885.13902
9/8/2023,26276.38,26460.41,25640.1,25906.34,11149.95851
9/9/2023,25906.33,25942.69,25791.45,25897.82,2225.822111
9/10/2023,25897.82,26023.89,25578.01,25831.76,4361.602853
9/11/2023,25831.77,25891.6,24900,25152.14,13404.10979
9/12/2023,25152.13,26556.91,25120.76,25840.61,19789.48058
9/13/2023,25839.95,26413.59,25763.43,26226.65,10099.73837
9/14/2023,26227.16,26869.06,26128.25,26532.76,12929.08238
9/15/2023,26532.5,26892.65,26213.96,26602.42,9345.939137
9/16/2023,26601.71,26777,26453.32,26569.69,4132.048176
9/17/2023,26569.69,26626.49,26405.04,26530.95,3252.269761
9/18/2023,26530.96,27427.34,26382.13,26764.49,17493.7082
9/19/2023,26764.03,27500,26666.93,27216.13,14386.07885
9/20/2023,27216.52,27393.78,26798.98,27123.94,11590.24028
9/21/2023,27122.65,27163.48,26359.7,26564.54,11801.98944
9/22/2023,26564.54,26742.86,26467.94,26578.4,8563.052331
9/23/2023,26578.4,26638.58,26513,26579.6,2597.257057
9/24/2023,26579.59,26731.1,26118.86,26250.24,4587.805291
9/25/2023,26248.17,26444.95,25983.78,26296.08,10762.98401
9/26/2023,26296.07,26397.59,26080,26208.44,7016.421228
9/27/2023,26208.43,26830,26088.37,26357.62,14123.89691
9/28/2023,26357.56,27313.86,26321.37,27027.14,18975.87764
9/29/2023,27027.44,27238.9,26661.71,26907,12712.27178
9/30/2023,26905.57,27097.25,26884.86,26961,4413.309481
10/1/2023,26961,28062.62,26955.25,27995.46,8747.068888
10/2/2023,27995.46,28613.37,27302.3,27504.04,25148.25342
10/3/2023,27504.03,27672.12,27160.47,27428.96,14334.10858
10/4/2023,27428.96,27842.38,27208.65,27786.75,10238.17053
10/5/2023,27786.12,28140,27358.05,27412.96,14136.04784
10/6/2023,27413.15,28288.88,27173.41,27945.17,12908.75146
10/7/2023,27945.17,28040.84,27861.2,27976.43,3489.915957
10/8/2023,27976.44,28109.94,27708.6,27933.55,4118.563811
10/9/2023,27933.54,28003.7,27268.63,27596.67,10218.62556
10/10/2023,27596.67,27739.94,27291.81,27393.29,10265.79358
10/11/2023,27393.28,27478.61,26521.32,26869.19,16466.26612
10/12/2023,26867.97,26939.55,26537.72,26750.51,7881.204071
10/13/2023,26752.06,27122.24,26662.62,26863.53,8694.600971
10/14/2023,26863.54,26988.12,26797,26851.71,2786.760097
10/15/2023,26851.71,27301.37,26806.06,27186.13,6215.851305
10/16/2023,27186.13,30000,27135.92,28520.24,36471.75024
10/17/2023,28520.24,28637.21,28083.19,28408.83,14171.43181
10/18/2023,28408.51,28999.98,28151.6,28326.51,11820.68114
10/19/2023,28326.24,28938.96,28122.57,28735.34,12662.68
10/20/2023,28734.51,30248,28591.85,29684.73,20095.91529
10/21/2023,29684.73,30369,29475.06,29924.84,6369.934753
10/22/2023,29925.91,30275,29670,30004.15,5720.289659
10/23/2023,30004.14,35000,29890.89,33087.58,33228.46735
10/24/2023,33079.72,35157.23,32851.45,33922.52,38506.35963
10/25/2023,33921.66,35144,33690.91,34506.35,18668.45817
10/26/2023,34504.33,34843.04,33735.86,34154.71,15867.44697
10/27/2023,34153.35,34249.99,33400,33906.09,13879.0433
10/28/2023,33905.96,34500,33867.38,34085.42,4372.527249
10/29/2023,34085.42,34763,33937.31,34534.48,5547.095857
10/30/2023,34534.48,34871,34077.9,34493.79,10183.35509
10/31/2023,34493.51,34732.18,34038.79,34656.4,9281.376514
11/1/2023,34656.38,35647.19,34079.46,35440.1,16196.30264
11/2/2023,35440.1,35997.8,34311.73,34950,13455.65527
11/3/2023,34947.92,34954.6,34100,34731.27,13961.70015
11/4/2023,34730.32,35278.4,34599.85,35087.01,4696.701483
11/5/2023,35087.43,35410,34500,35035.42,5892.673293
11/6/2023,35035.79,35294.12,34753.66,35059.46,7088.272893
11/7/2023,35059.46,35963,34530.67,35416.28,13841.59196
11/8/2023,35416.63,36113.59,35103.14,35639.13,12253.15808
11/9/2023,35639.13,37999,35555.16,36706.59,29045.6371
11/10/2023,36704.01,37548.8,36334.46,37324.83,15181.16826
11/11/2023,37324.84,37424.03,36701.5,37139.12,5344.453828
11/12/2023,37139.94,37247,36740.9,37086.03,3317.502786
11/13/2023,37086.5,37442.48,36351,36475.67,10543.29565
11/14/2023,36475.68,36756.16,34758.64,35554.09,16008.49078
11/15/2023,35554.1,37987,35358.45,37885.35,19941.6757
11/16/2023,37885.35,37958.75,35511.11,36161.15,18455.96829
11/17/2023,36161.15,36831.99,35869,36630.38,12218.85138
11/18/2023,36631.56,36857.15,36205.89,36594.89,3468.398214
11/19/2023,36596.14,37546.62,36404.52,37391.19,4366.448923
11/20/2023,37389.06,37784.07,36720,37475.64,14114.0104
11/21/2023,37472.76,37675.77,35744.9,35751.89,20837.73934
11/22/2023,35755.33,37875,35633,37424.31,17606.9724
11/23/2023,37424.31,37653.67,36888,37304.05,7211.317549
11/24/2023,37304.04,38454,37257.56,37745.84,17507.89004
11/25/2023,37746.29,37920.27,37615.91,37805.99,3567.422449
11/26/2023,37806.84,37842.17,37156.72,37462.79,6113.056252
11/27/2023,37462.01,37578.42,36715.1,37241.63,13510.45476
11/28/2023,37241.64,38425.96,36873.55,37838.26,18156.47258
11/29/2023,37838.26,38480,37581.93,37863.84,15162.68883
11/30/2023,37864.79,38152.18,37500,37732.27,8081.192484
12/1/2023,37732.27,39000,37618.25,38703.54,16395.90198
12/2/2023,38706.55,39740,38660.03,39478.95,7540.768818
12/3/2023,39467.42,40221.22,39293.02,39984.81,7153.156638
12/4/2023,39984.81,42410.46,39983.6,41987.24,21993.05996
12/5/2023,41985.53,45000,41384.03,44084.39,24018.76035
12/6/2023,44086.33,44290.37,43369,43764.05,15977.54657
12/7/2023,43766.41,44057.23,42846.53,43280.95,13055.36691
12/8/2023,43281.11,44754.99,43087.17,44192.87,13579.0453
12/9/2023,44192.86,44384.68,43586.14,43723.25,5469.407084
12/10/2023,43722.84,44049.51,43562.06,43793.68,3919.094236
12/11/2023,43793.67,43811.81,40150,41229.61,25524.67095
12/12/2023,41229.61,42088.56,40636.51,41477.39,13414.86774
12/13/2023,41477.6,43475,40553.15,42885.54,15796.88171
12/14/2023,42887.39,43442.15,41426.76,43027.77,15434.25971
12/15/2023,43027.77,43095.71,41640.51,41933.89,10861.72865
12/16/2023,41934.84,42680.2,41626.66,42237.29,5315.655823
12/17/2023,42235.23,42367.82,41222,41349.59,6649.064958
12/18/2023,41349.59,42754.79,40508.01,42650.01,13394.33475
12/19/2023,42650.01,43461.86,41780,42266.22,13403.93448
12/20/2023,42266.25,44324.86,42184.48,43674.77,19307.10896
12/21/2023,43673.11,44250,43295.78,43875.32,13170.97282
12/22/2023,43875.56,44424.36,43412.82,44013.73,10733.55348
12/23/2023,44013.65,44033.84,43333.35,43726.35,4075.08954
12/24/2023,43728.36,43985.67,42614.17,43025.03,4947.001656
12/25/2023,43025.02,43818.29,42755.35,43589.67,4799.731048
12/26/2023,43589.67,43605,41600.67,42515.53,13032.40443
12/27/2023,42521.21,43709.98,42111.47,43474.4,12917.48404
12/28/2023,43469.06,43830.34,42265.08,42581.23,13583.916
12/29/2023,42581.23,43137.1,41300,42063.45,16756.43324
12/30/2023,42064.22,42593.73,41518.19,42141.03,11609.82377
12/31/2023,42139.32,42850,41964.68,42288.06,11397.57304
1/1/2024,42288.58,44240.8,42175.65,44220.78,7977.728511
1/2/2024,44220.78,45925.82,44195.13,44972.8,29583.38408
1/3/2024,44972.81,45519.32,40625.68,42862.44,32281.85234
1/4/2024,42860.58,44800,42650,44193.29,18190.32326
1/5/2024,44198.35,44443.37,42450,44186.59,18073.09561
1/6/2024,44187.76,44260.95,43436.5,43992.44,5691.434603
1/7/2024,43992.79,44510.01,43629.7,43950.28,5931.346507
1/8/2024,43954.52,47330,43200.44,46995.1,26447.17327
1/9/2024,46995.09,47901,44701.54,46124.08,26305.56366
1/10/2024,46120.79,47732.5,44320.01,46666.11,36534.39766
1/11/2024,46678.54,49102.29,45555.55,46342.66,38150.89479
1/12/2024,46344.96,46522.2,41444.97,42773.03,46862.43347
1/13/2024,42775.1,43250,42427,42839.33,10998.76404
1/14/2024,42839.32,43064.13,41680.73,41697.33,7834.261554
1/15/2024,41698.13,43331.91,41680,42490.16,10869.45831
1/16/2024,42481.69,43569.23,42028.02,43130.45,18179.65414
1/17/2024,43130.35,43185.47,42160,42739.49,16377.46038
1/18/2024,42737.68,42877.22,40600.05,41293.5,25097.42399
1/19/2024,41290.57,42159.52,40236.49,41624.07,22744.88752
1/20/2024,41623.94,41846.15,41418.55,41666.67,4836.63125
1/21/2024,41666.67,41858.59,41472.49,41554.05,3138.262944
1/22/2024,41553.92,41658,39372.44,39524.27,26539.34339
1/23/2024,39524.27,40144.49,38501,39878.3,21966.56335
1/24/2024,39878.28,40527.26,39382.15,40077.78,17438.97735
1/25/2024,40079.87,40282.87,39503,39941.66,12977.61692
1/26/2024,39941.66,42243.14,39805.95,41814.8,19359.37921
1/27/2024,41814.96,42199.99,41383.94,42126.55,3774.450564
1/28/2024,42126.55,42839.07,41617.53,42034.59,4298.442638
1/29/2024,42034.57,43326.77,41787.35,43306.18,12529.09256
1/30/2024,43303.3,43872.99,42680.2,42942.78,16384.6122
1/31/2024,42937.72,43741.94,42265.77,42548.08,15320.55511
2/1/2024,42545.47,43276.19,41846.04,43078.81,11526.63383
2/2/2024,43080.38,43700,42527.58,43181.66,12202.24126
2/3/2024,43183.62,43358.13,42863.58,43010.67,2254.453355
2/4/2024,43007.82,43100,42228.01,42568.55,2643.251649
2/5/2024,42571.91,43520,42235,42657.67,8756.878069
2/6/2024,42658.3,43372.79,42516.07,43095.79,7940.351407
2/7/2024,43097.16,44430,42760.44,44343.61,12440.36853
2/8/2024,44345.94,45637.38,44335,45305.2,19283.80581
2/9/2024,45304.83,48230.02,45252.93,47160.41,21802.75242
2/10/2024,47157.01,48179.43,46889.53,47767.06,5663.309891
2/11/2024,47767.06,48614,47590.3,48316.3,5243.126071
2/12/2024,48321.14,50363.42,47715.67,49941.81,18545.08726
2/13/2024,49941.95,50423.42,48327.81,49725.36,20471.5679
2/14/2024,49724.55,52111,49253.92,51858.59,20249.9437
2/15/2024,51858.51,52890,51353.49,51934.29,18465.04404
2/16/2024,51935.23,52608.2,51597.87,52162.64,13816.27351
2/17/2024,52162.65,52214.05,50642.36,51666.22,5387.348658
2/18/2024,51666.23,52400,51174.38,52153.63,3997.171439
2/19/2024,52153.63,52501.01,51687.98,51787.05,6009.01452
2/20/2024,51787.05,53000,50764.01,52277.52,15888.876
2/21/2024,52277.53,52394.91,50628.6,51851.67,13735.03407
2/22/2024,51851.46,52076,50905.65,51258.7,13104.51408
2/23/2024,51260.29,51512.68,50513.01,50747.05,11679.16626
2/24/2024,50746.98,51696.19,50576.55,51570.65,3448.965768
2/25/2024,51568.63,51967.82,51275.01,51731,3617.401068
2/26/2024,51730.96,54980,50901.23,54533.48,22422.38764
2/27/2024,54530.32,57646.81,54490.8,57077.07,28791.48652
2/28/2024,57077.08,64100,56723.48,62518.9,48265.67212
2/29/2024,62520.06,63675.48,60355.61,61179.03,36825.89535
3/1/2024,61179.03,63267.18,60788.33,62436.72,24696.65693
3/2/2024,62439.74,62500,61623.39,62045.78,6882.384103
3/3/2024,62045.78,63260,61388,63154.49,7314.1763
3/4/2024,63155.74,68602.98,62300,68360.14,40600.36657
3/5/2024,68356.7,69324.58,59224.68,63800.78,65575.09537
3/6/2024,63802.15,67654.06,62832.39,66122.28,34655.98799
3/7/2024,66115.48,68098.09,65599.63,66938.21,22228.3674
3/8/2024,66938.21,70199,66157.09,68289.16,33749.52798
3/9/2024,68289.16,68700.41,68047.62,68480,9005.509922
3/10/2024,68480.01,70000,68221.13,69032.12,12163.05713
3/11/2024,69032.8,72943.98,67112.21,72110.98,32332.72583
3/12/2024,72110.98,73027.63,68603,71475.93,29420.19278
3/13/2024,71473.43,73709.99,71337.3,73135.04,21455.92196
3/14/2024,73135.04,73835.57,68454.47,71364.58,34226.60262
3/15/2024,71364.58,72414.96,65565.7,69506.88,40195.84231
3/16/2024,69514.87,70050,64774.05,65254.22,16532.8253
3/17/2024,65254.22,68877.82,64505,68343.64,12631.85084
3/18/2024,68354.29,68933.71,66562.65,67613.04,20057.3758
3/19/2024,67609.39,68136.39,61506,61906.27,40111.97554
3/20/2024,61902.57,68150,60771.14,67858.8,38590.78345
3/21/2024,67855.88,68234.56,64525,65484.7,18523.96247
3/22/2024,65478.98,66651.1,62258.36,63814.56,17807.6593
3/23/2024,63814.56,66029.09,63013.19,63998.86,7395.082704
3/24/2024,63998.87,67637.6,63785.57,67204.93,6535.827651
3/25/2024,67212.69,71269.92,66381.84,69890.28,22228.13803
3/26/2024,69895.6,71582.96,69269.69,69992.4,15697.73441
3/27/2024,69994.9,71789.85,68369.62,69435.96,18703.73738
3/28/2024,69437.16,71635.99,68841.01,70801.18,15224.17928
3/29/2024,70804.06,70941.7,69036.95,69903.75,7364.398727
3/30/2024,69903.74,70363.25,69569.03,69626.87,3262.623319
3/31/2024,69623.86,71399.91,69587.86,71288.9,4424.669554
4/1/2024,71291.5,71313.8,68055.15,69681.82,13916.60017
4/2/2024,69681.85,69711,64521.61,65464.14,23496.46592
4/3/2024,65472,66944.06,64500,65987.92,14506.55935
4/4/2024,65984.18,69367.19,65073.95,68525.23,18624.0814
4/5/2024,68528.69,68783.99,66000,67856.51,15515.82134
4/6/2024,67856.51,69685,67469.19,68919.89,3985.441678
4/7/2024,68919.57,70312,68846.23,69350.34,5766.419384
4/8/2024,69350.36,72777,69037.33,71622.53,16648.20773
4/9/2024,71616.31,71761.37,68200,69117.01,15143.52341
4/10/2024,69115.79,71159.6,67463.07,70634.04,16655.9878
4/11/2024,70638.4,71305.86,69530,70020.73,11001.16448
4/12/2024,70020.71,71265.74,65110.31,67148.61,23509.04415
4/13/2024,67148.62,69100,60822.01,64024.77,27548.47241
4/14/2024,64021.36,65890.91,62150,65777.05,21604.05148
4/15/2024,65764.56,66928.82,62315.08,63452.18,21668.43122
4/16/2024,63452.18,64400,61645.09,63814.94,17710.28213
4/17/2024,63814.94,64524.14,59648.33,61279.36,21811.86705
4/18/2024,61275.73,64210,60816.07,63513.85,15246.9854
4/19/2024,63514.84,65498.99,59573.32,63848.37,22838.07934
4/20/2024,63841.96,65463.08,63121.15,64968.87,5157.407265
4/21/2024,64960.82,65725.81,64250,64952.92,4487.487232
4/22/2024,64952.92,67272.73,64520,66859.17,10976.92442
4/23/2024,66856.07,67225.66,65823.66,66414.16,8838.111647
4/24/2024,66418,67077.97,63542.56,64255.78,15041.76225
4/25/2024,64255.77,65287.69,62747.18,64484.44,13256.29878
4/26/2024,64484.44,64810,63287.76,63742.39,10151.96248
4/27/2024,63742.39,63900,62389,63422,5312.167413
4/28/2024,63422.34,64333.33,62743.81,63108.94,4415.968316
4/29/2024,63109.76,64200,61741.01,63844.85,10712.13554
4/30/2024,63845.01,64727.81,59040.3,60622.1,21106.14267
5/1/2024,60621.2,60785.49,56500,58265.59,26611.93127
5/2/2024,58267.81,59641.03,56903.79,59071.89,13593
5/3/2024,59070.3,63365.72,58821.05,62913.03,15952.8653
5/4/2024,62913.03,64546,62565.82,63902.88,6414.558206
5/5/2024,63902.88,64636.75,62908.34,64023.45,4474.519592
5/6/2024,64023.45,65523.44,62704.48,63162.24,11241.77217
5/7/2024,63161.35,64415.06,62252.64,62315.76,8994.144803
5/8/2024,62315.75,63013.05,60851.04,61169.53,7486.425968
5/9/2024,61169.53,63424.14,60601.6,63073.57,8360.055382
5/10/2024,63073.55,63470,60150,60787.47,11511.12991
5/11/2024,60787.99,61482,60450.13,60814.63,2338.068108
5/12/2024,60814.64,61843.45,60576.05,61453.02,2694.975779
5/13/2024,61453.01,63456.18,60738.51,62932.37,9170.754148
5/14/2024,62927.44,63103.02,61024.51,61539.84,13456.61305
5/15/2024,61539.7,66480,61299.57,66244.69,21821.38859
5/16/2024,66244.68,66772.83,64588.5,65252.18,12012.70197
5/17/2024,65252.17,67500,65113.46,67046.33,11710.00724
5/18/2024,67046.34,67407.79,66624.06,66923.87,3880.58114
5/19/2024,66923.87,67701.91,65852.02,66261.62,3565.113462
5/20/2024,66260.04,71560.9,66057.03,71432.17,20415.88692
5/21/2024,71432.16,71980,69146.01,70142.84,16102.06133
5/22/2024,70142.88,70659.99,68887.52,69109.93,10889.10301
5/23/2024,69109.93,70066.95,66259,67940.45,14340.27844
5/24/2024,67932.79,69278.75,66587.91,68547.8,10374.95988
5/25/2024,68545.52,69605.03,68487.44,69289.67,2501.11902
5/26/2024,69289.69,69522,68097.38,68473.72,2037.673291
5/27/2024,68470.8,70613.39,68210.12,69368.72,5384.622781
5/28/2024,69366.31,69533.96,67194.59,68321.98,11975.93086
5/29/2024,68321.99,68864.11,67081.66,67569.45,8970.020591
5/30/2024,67569.44,69536.89,67092.91,68338.58,11841.26382
5/31/2024,68338.58,69024.71,66584.47,67472.41,10690.85876
6/1/2024,67473.07,67837.33,67371.28,67719.29,1949.570081
6/2/2024,67719.29,68411,67260,67735.52,2997.152415
6/3/2024,67731.14,70295.78,67568,68791,11884.07731
6/4/2024,68791.04,71108.9,68542.37,70542.32,18042.19396
6/5/2024,70541.68,71804.13,70356.49,71121.11,10123.18029
6/6/2024,71120.65,71650.56,70093.98,70773.64,7716.507999
6/7/2024,70773.63,71974.04,68298.55,69324.53,13768.98185
6/8/2024,69326.71,69546.58,69126.22,69304.05,2631.946104
6/9/2024,69303.8,69848.94,69123.99,69637.87,1826.039955
6/10/2024,69641.08,70187.53,69141.51,69497.73,6088.403632
6/11/2024,69495.97,69547.82,66018.69,67316.53,17354.68915
6/12/2024,67316.52,70032,66883.32,68248.6,17140.01139
6/13/2024,68248.59,68474.49,66200,66738.85,11916.13211
6/14/2024,66746.46,67322.72,65005,66004.39,11520.15792
6/15/2024,66004.36,66428.57,65800.86,66192,2004.142155
6/16/2024,66192,66931.18,65999,66628.75,2118.651634
6/17/2024,66629.38,67274.96,65050,66481.81,14487.64061
6/18/2024,66481.81,66574.33,64010.01,65152.8,15937.73176
6/19/2024,65150.9,65709.26,64635.48,64943.79,4958.383613
6/20/2024,64945.67,66455.52,64500,64840.88,9346.708079
6/21/2024,64840.89,65017.1,63300.93,64120.28,9816.795999
6/22/2024,64120.28,64523.91,63910.01,64235.01,2324.215004
6/23/2024,64235,64499.95,63125.75,63171.43,2054.790924
6/24/2024,63169.36,63343.91,58414.28,60263,21418.04595
6/25/2024,60262.16,62400,60217.36,61789.71,15197.98408
6/26/2024,61794.47,62470,60656.8,60816.68,11392.77845
6/27/2024,60818.86,62346.16,60546.94,61615.39,10530.35899
6/28/2024,61611.43,62170.62,59868,60313.35,11381.02587
6/29/2024,60312.36,61122.66,60273.8,60885.67,3199.036501
6/30/2024,60884.44,62942.67,60611.01,62668.26,4263.229248
7/1/2024,62669.14,63801.26,62448.46,62830.13,12326.70696
7/2/2024,62830.94,63223.57,61000,62040.22,10688.64133
7/3/2024,62039.44,62197.01,59332.76,60145.01,12066.71677
7/4/2024,60145.01,60429.27,56709.73,57042.14,17969.35692
7/5/2024,57036.45,57515.6,53499.9,56639.43,28052.41502
7/6/2024,56634.53,58481.97,56020.32,58244.75,6449.325013
7/7/2024,58240.36,58448.89,55717.23,55854.09,5320.916454
7/8/2024,55852.61,58200,54278.93,56699.43,19042.91781
7/9/2024,56701.18,58295.31,56276.37,58047.86,11757.76026
7/10/2024,58047.86,59481.93,57157.28,57712.59,11619.63229
7/11/2024,57713.4,59533.06,57036.41,57340.77,11433.5338
7/12/2024,57343.66,58550,56538.33,57909.03,10516.604
7/13/2024,57908.61,59875,57770.92,59224.58,4255.105457
7/14/2024,59224.58,61428.67,59209.2,60808.42,6132.374031
7/15/2024,60804.97,64943.61,60666.59,64757.16,20601.73388
7/16/2024,64757.16,65405.89,62410.33,65088.99,14686.56973
7/17/2024,65086.55,66139,63853.99,64085.81,10647.76697
7/18/2024,64085.82,65130.88,63222.6,63982.86,7637.527604
7/19/2024,63977.64,67504.22,63289.15,66707.61,15163.05746
7/20/2024,66707.61,67635,66271,67163.83,4671.388851
7/21/2024,67163.82,68380,65820.18,68181.28,6027.862013
7/22/2024,68181.16,68495,66569.42,67558.22,11844.7912
7/23/2024,67560.03,67786.84,65444.3,65939.24,10791.03782
7/24/2024,65939.24,67131.17,65090.61,65366.4,7702.255511
7/25/2024,65358.86,66161.98,63412.46,65795.42,10452.25572
7/26/2024,65795.52,68216.66,65705.6,67924.08,9315.209188
7/27/2024,67921.46,69418.15,66635.28,67899.41,10233.62199
7/28/2024,67901.81,68308.82,67021.8,68244.3,3505.548369
7/29/2024,68244.3,70000,66400.01,66771.45,13641.48476
7/30/2024,66767.14,66994.15,65283.68,66169.68,8733.359943
7/31/2024,66169.68,66837.4,64500,64609.62,8986.375293
8/1/2024,64609.61,65593.56,62212.81,65288.18,15636.40907
8/2/2024,65293.48,65557.86,61150,61418.06,15385.81439
8/3/2024,61418.06,62171.58,59819.13,60674.93,8019.394509
8/4/2024,60674.93,61082.3,57123,58130.95,10319.01092
8/5/2024,58131.31,58282.83,49050.01,54029.12,59125.78927
8/6/2024,54037.9,57091.16,53965.57,56048.08,16897.6752
8/7/2024,56048.07,57757.15,54564.15,55148.1,13971.51519
8/8/2024,55144.14,62755.24,54737.32,61705.58,20623.04986
8/9/2024,61704.05,61764.38,59552.46,60862.13,11569.80744
8/10/2024,60864.71,61500,60255.61,60935.02,3157.636097
8/11/2024,60935.01,61868.69,58312.63,58722.49,5229.370085
8/12/2024,58717.44,60721.77,57653.31,59358.78,12183.92944
8/13/2024,59358.78,61615.43,58402.01,60603.19,10879.76364
8/14/2024,60603.19,61827.2,58453.56,58690.62,12938.61474
8/15/2024,58690.62,59883.49,56120,57543.61,14506.63317
8/16/2024,57543.57,59871.61,57096.56,58888.99,11930.21788
8/17/2024,58888.99,59711.02,58803.45,59497.49,2787.563556
8/18/2024,59497.49,60284.99,58422,58437.9,4325.648172
8/19/2024,58436.2,59639.81,57820,59452.67,8539.293787
8/20/2024,59455.81,61457.03,58571.96,59017.59,11062.0528
8/21/2024,59017.59,61849.98,58793.89,61163.28,13380.11102
8/22/2024,61167.54,61430.48,59750,60383.29,9608.695537
8/23/2024,60383.28,64987,60343.2,64086.72,17852.77117
8/24/2024,64091.63,64529.78,63564.22,64179.63,5020.91676
8/25/2024,64179.63,65050.08,63793.74,64251.93,4012.307646
8/26/2024,64250.01,64509.36,62806.8,62840,10741.96651
8/27/2024,62840.09,63226.26,58025.49,59439.64,14193.24993
8/28/2024,59437.68,60236.98,57851.62,59045.88,10001.1217
8/29/2024,59047.94,61194.09,58729.39,59364.47,10933.2204
8/30/2024,59353.12,59929.63,57700,59112.77,9382.912451
8/31/2024,59117.59,59446.99,58739.31,58968.37,1368.217751
9/1/2024,58968.37,59070.55,57200,57299,4411.053881
9/2/2024,57291.21,59423,57119.01,59139.83,4318.65446
9/3/2024,59138.89,59825.7,57394.49,57468.84,8264.040607
9/4/2024,57460.5,58531.25,55555,57971,13715.96171
9/5/2024,57971,58326.12,55628.04,56156.82,12281.57829
9/6/2024,56156.82,56995,52530,53950.01,18495.45064
9/7/2024,53950,54847,53733.1,54156.33,3284.577226
9/8/2024,54159.6,55315.95,53623.95,54881.11,3684.868164
9/9/2024,54881.1,58119.97,54565.56,57053.9,10203.0333
9/10/2024,57047.82,58050.35,56377.76,57645.59,6433.213711
9/11/2024,57641.15,58014.35,55534.41,57352.79,11678.94297
9/12/2024,57352.92,58600,57311.15,58137.54,10175.6239
9/13/2024,58137.33,60670,57630.01,60543.35,11935.95545
9/14/2024,60543.35,60660,59436.8,60012.35,3147.390196
9/15/2024,60012.34,60402.34,58695.75,59122.33,3975.356819
9/16/2024,59122.7,59214.15,57477,58208.75,7654.109918
9/17/2024,58209.76,61373.41,57620.27,60312.6,11701.89075
9/18/2024,60317.38,61800,59174.5,61769.18,11471.50683
9/19/2024,61770.38,63891.82,61569.16,62960.14,15075.86836
9/20/2024,62956.04,64140.67,62340,63210.69,10587.84031
9/21/2024,63210.94,63575.63,62755,63362.74,1960.85712
9/22/2024,63362.74,64000,62380.55,63577.66,2882.234198
9/23/2024,63580.39,64739.67,62566.28,63338.87,7014.382267
9/24/2024,63338.85,64700,62689.15,64272.93,8933.464736
9/25/2024,64272.93,64811,62932.8,63130.89,5909.095105
9/26/2024,63131.13,65865,62652.99,65177.21,12789.85036
9/27/2024,65176.39,66550,64827.85,65789,9529.016881
9/28/2024,65787.53,66266.39,65400,65858.99,2755.226806
9/29/2024,65857.33,66059,65433.29,65600.01,2721.351977
9/30/2024,65600.01,65624.95,62833.95,63301.25,10629.74148
10/1/2024,63305.52,64106.75,60150.89,60790,15970.80296
10/2/2024,60792.63,62380.34,59969.2,60631.37,8764.030503
10/3/2024,60631.36,61474.92,59824.87,60744.99,7834.557181
10/4/2024,60745,62481,60454.5,62090.71,7884.218318
10/5/2024,62090.7,62380.04,61686.34,62051.29,1783.56565
10/6/2024,62051.29,62978.75,61805.85,62810.86,2086.218218
10/7/2024,62810.93,64467.02,62113.28,62200.28,10707.15
10/8/2024,62203.82,63191.05,61824.48,62122.02,6566.330347
10/9/2024,62118.44,62507.68,60255,60578.28,7582.367235
10/10/2024,60578.28,61271.59,58863.9,60279.53,10462.57962
10/11/2024,60279.53,63416.7,60029.98,62518.75,11454.99005
10/12/2024,62518.75,63474.25,62464.15,63187.47,3943.90649
10/13/2024,63183.08,63270.18,62033,62845.3,2257.614607
10/14/2024,62847.89,66500,62426.67,66065.65,13638.71107
10/15/2024,66065.64,67944.76,64778.44,67056.6,16324.01191
10/16/2024,67056.62,68399,66743,67608.44,12465.75691
10/17/2024,67608.45,67926.99,66629.97,67402.33,7912.226393
10/18/2024,67399.86,69000.62,67149.24,68426.11,11802.74442
10/19/2024,68426.11,68689.29,68005.83,68363.73,1868.869588
10/20/2024,68363.73,69380,68083.18,69014.86,2632.892149
10/21/2024,69014.87,69498,66802,67346.15,10226.59347
10/22/2024,67346.15,67800,66535,67380.08,8598.064728
10/23/2024,67389.7,67415.65,65149.51,66601.11,9021.171402
10/24/2024,66601.1,68800,66445.32,68156.84,10016.1983
10/25/2024,68156.84,68742.38,65500.01,66564.51,14485.49254
10/26/2024,66564.51,67365.18,66331.95,67012.56,2949.21997
10/27/2024,67008.15,68261.37,66836.78,67943.19,2819.597669
10/28/2024,67943.18,70235.98,67532.48,69924.5,16140.14014
10/29/2024,69924.49,73624.98,69705.76,72724.35,20616.91187
10/30/2024,72724.35,72948.6,71400.01,72322.91,13543.49338
10/31/2024,72322.91,72684.02,69559.33,70197.83,14726.7846
11/1/2024,70198.02,71620,68720,69467.29,15295.28781
